customer_id,customer_city,customer_state
76479,curitiba,PR
76480,araraquara,SP
76481,dracena,SP
76482,sao paulo,SP
76483,brasilia,DF
76484,jacarei,SP
76485,rio de janeiro,RJ
76486,belo horizonte,MG
76487,sao caetano do sul,SP
76488,porto seguro,BA
76489,itapevi,SP
76490,mogi das cruzes,SP
76491,ilhota,SC
76492,botelhos,MG
76493,cascavel,PR
76494,paulinia,SP
76495,salvador,BA
76496,pocos de caldas,MG
76497,maringa,PR
76498,guarulhos,SP
76499,sao paulo,SP
76500,sao paulo,SP
76501,salvador,BA
76502,palmas,TO
76503,paracatu,MG
76504,varzea paulista,SP
76505,piracicaba,SP
76506,sao mateus,ES
76507,bom conselho,PE
76508,piracicaba,SP
76509,braganca paulista,SP
76510,recife,PE
76511,santa cecilia,PB
76512,campinas,SP
76513,jacarei,SP
76514,sobradinho,BA
76515,braganca paulista,SP
76516,sao paulo,SP
76517,itaborai,RJ
76518,montenegro,RS
76519,paracambi,RJ
76520,braganca paulista,SP
76521,guaruja,SP
76522,guarulhos,SP
76523,curitiba,PR
76524,guarulhos,SP
76525,milha,CE
76526,santa maria,RS
76527,augustinopolis,TO
76528,porto alegre,RS
76529,sao bernardo do campo,SP
76530,vicosa,MG
76531,curitiba,PR
76532,jaragua,GO
76533,niteroi,RJ
76534,vitoria,ES
76535,sao caetano do sul,SP
76536,sao joao de meriti,RJ
76537,belo horizonte,MG
76538,sao paulo,SP
76539,muriae,MG
76540,brasilia,DF
76541,avare,SP
76542,paulinia,SP
76543,porto alegre,RS
76544,lagoa santa,MG
76545,belo horizonte,MG
76546,santa cruz de monte castelo,PR
76547,volta redonda,RJ
76548,lagoa vermelha,RS
76549,sao bernardo do campo,SP
76550,campinas,SP
76551,iaciara,GO
76552,contagem,MG
76553,irece,BA
76554,rio de janeiro,RJ
76555,monte alverne,RS
76556,santana de parnaiba,SP
76557,guaraniacu,PR
76558,lins,SP
76559,belem,PA
76560,rio claro,SP
76561,volta redonda,RJ
76562,cabo de santo agostinho,PE
76563,itirapina,SP
76564,sao paulo,SP
76565,barueri,SP
76566,londrina,PR
76567,sao paulo,SP
76568,acreuna,GO
76569,sao paulo,SP
76570,petrolina,PE
76571,santo andre,SP
76572,rio de janeiro,RJ
76573,rio de janeiro,RJ
76574,rio das pedras,SP
76575,niquelandia,GO
76576,sao paulo,SP
76577,pelotas,RS
76578,campinas,SP
76579,abelardo luz,SC
76580,sao lourenco da mata,PE
76581,aracruz,ES
76582,marilia,SP
76583,tiros,MG
76584,sao paulo,SP
76585,itapema,SC
76586,couto de magalhaes,TO
76587,niteroi,RJ
76588,guarulhos,SP
76589,sao joao del rei,MG
76590,sao paulo,SP
76591,sao paulo,SP
76592,pedreira,SP
76593,petrolandia,PE
76594,santana de parnaiba,SP
76595,sao paulo,SP
76596,cravinhos,SP
76597,guarapuava,PR
76598,guarulhos,SP
76599,jabora,SC
76600,cosmopolis,SP
76601,teresina,PI
76602,sao luis,MA
76603,mogi das cruzes,SP
76604,sao paulo,SP
76605,joao pessoa,PB
76606,sao jose dos campos,SP
76607,carapicuiba,SP
76608,joacaba,SC
76609,sao gabriel,RS
76610,jundiai,SP
76611,ribeirao pires,SP
76612,sao paulo,SP
76613,rio claro,SP
76614,rio de janeiro,RJ
76615,betim,MG
76616,sao leopoldo,RS
76617,porto alegre,RS
76618,ubaporanga,MG
76619,campinas,SP
76620,santo eduardo,RJ
76621,fortaleza,CE
76622,santos,SP
76623,recife,PE
76624,sao bernardo do campo,SP
76625,niteroi,RJ
76626,santo antonio de posse,SP
76627,braganca,PA
76628,ipatinga,MG
76629,diadema,SP
76630,sao paulo,SP
76631,monte verde,MG
76632,belo horizonte,MG
76633,cataguases,MG
76634,londrina,PR
76635,sao paulo,SP
76636,sao joao da boa vista,SP
76637,bauru,SP
76638,canoas,RS
76639,grajau,MA
76640,florianopolis,SC
76641,miguel calmon,BA
76642,alfenas,MG
76643,rio de janeiro,RJ
76644,belo horizonte,MG
76645,rio de janeiro,RJ
76646,betim,MG
76647,guarulhos,SP
76648,guaxupe,MG
76649,santos,SP
76650,laranjeiras do sul,PR
76651,icara,SC
76652,porto alegre,RS
76653,brasilia,DF
76654,sao bernardo do campo,SP
76655,roque gonzales,RS
76656,ribeirao preto,SP
76657,barrolandia,TO
76658,palhoca,SC
76659,sao paulo,SP
76660,mage,RJ
76661,cuiaba,MT
76662,sao paulo,SP
76663,sao paulo,SP
76664,sao paulo,SP
76665,nova mamore,RO
76666,curitiba,PR
76667,fortaleza,CE
76668,jundiai,SP
76669,belo horizonte,MG
76670,sao jose dos campos,SP
76671,tres pontas,MG
76672,juazeiro do norte,CE
76673,piraquara,PR
76674,pedreira,SP
76675,presidente prudente,SP
76676,sao jose dos campos,SP
76677,marilia,SP
76678,mesquita,RJ
76679,santos,SP
76680,porto alegre,RS
76681,mirai,MG
76682,indaiatuba,SP
76683,vargem grande paulista,SP
76684,embu das artes,SP
76685,praia grande,SP
76686,porto alegre,RS
76687,porto alegre,RS
76688,paracambi,RJ
76689,mendes,RJ
76690,gravatal,SC
76691,mantenopolis,ES
76692,gaspar,SC
76693,apucarana,PR
76694,sao paulo,SP
76695,rio de janeiro,RJ
76696,itabuna,BA
76697,sao luis,MA
76698,belo horizonte,MG
76699,rio de janeiro,RJ
76700,londrina,PR
76701,franca,SP
76702,teresina,PI
76703,sao jose do rio preto,SP
76704,aracaju,SE
76705,timoteo,MG
76706,limeira,SP
76707,cruz das almas,BA
76708,serra,ES
76709,rio de janeiro,RJ
76710,jacarei,SP
76711,vinhedo,SP
76712,sao paulo,SP
76713,catanduva,SP
76714,espera feliz,MG
76715,itaquaquecetuba,SP
76716,belo horizonte,MG
76717,rolandia,PR
76718,sao caetano do sul,SP
76719,sao paulo,SP
76720,sao paulo,SP
76721,camaragibe,PE
76722,niteroi,RJ
76723,recife,PE
76724,carangola,MG
76725,sao paulo,SP
76726,carapicuiba,SP
76727,santos,SP
76728,sao paulo,SP
76729,guarulhos,SP
76730,votorantim,SP
76731,duque de caxias,RJ
76732,sao paulo,SP
76733,limeira,SP
76734,guarulhos,SP
76735,itajai,SC
76736,xangri-la,RS
76737,santo andre,SP
76738,sao paulo,SP
76739,sao paulo,SP
76740,guaruja,SP
76741,rio de janeiro,RJ
76742,bandeirantes,PR
76743,santo andre,SP
76744,brasilia,DF
76745,alto rio novo,ES
76746,guarapuava,PR
76747,petrolina,PE
76748,belem,PA
76749,lagoa santa,MG
76750,sao paulo,SP
76751,pindamonhangaba,SP
76752,rio de janeiro,RJ
76753,cumari,GO
76754,niteroi,RJ
76755,cruzeiro do oeste,PR
76756,barueri,SP
76757,ribeirao preto,SP
76758,novo hamburgo,RS
76759,salvador,BA
76760,braganca paulista,SP
76761,aracitaba,MG
76762,suzano,SP
76763,rio de janeiro,RJ
76764,jaragua do sul,SC
76765,jequitinhonha,MG
76766,sao paulo,SP
76767,aparecida de goiania,GO
76768,rio de janeiro,RJ
76769,sorocaba,SP
76770,niteroi,RJ
76771,barbacena,MG
76772,joao monlevade,MG
76773,laranjal paulista,SP
76774,teofilo otoni,MG
76775,ferraz de vasconcelos,SP
76776,recife,PE
76777,ararangua,SC
76778,fernandopolis,SP
76779,sao paulo,SP
76780,itaguaru,GO
76781,cuiaba,MT
76782,mesquita,RJ
76783,sao paulo,SP
76784,sao bernardo do campo,SP
76785,santo andre,SP
76786,sao paulo,SP
76787,santos,SP
76788,sao paulo,SP
76789,sao paulo,SP
76790,porto alegre,RS
76791,correntina,BA
76792,uberlandia,MG
76793,sao jose do rio preto,SP
76794,guarulhos,SP
76795,lages,SC
76796,sao paulo,SP
76797,sao paulo,SP
76798,franca,SP
76799,cuiaba,MT
76800,jacarei,SP
76801,ipu,CE
76802,guapiara,SP
76803,guarulhos,SP
76804,sao paulo,SP
76805,pelotas,RS
76806,caruaru,PE
76807,carapicuiba,SP
76808,presidente prudente,SP
76809,barueri,SP
76810,sao paulo,SP
76811,rio de janeiro,RJ
76812,marilia,SP
76813,rio de janeiro,RJ
76814,juiz de fora,MG
76815,rio das ostras,RJ
76816,santos,SP
76817,blumenau,SC
76818,carapicuiba,SP
76819,curitiba,PR
76820,juiz de fora,MG
76821,curitiba,PR
76822,rio de janeiro,RJ
76823,balsas,MA
76824,itapevi,SP
76825,brasilia,DF
76826,sao paulo,SP
76827,curitiba,PR
76828,sao paulo,SP
76829,niteroi,RJ
76830,belo horizonte,MG
76831,rio de janeiro,RJ
76832,recife,PE
76833,itatiba,SP
76834,sao paulo,SP
76835,varginha,MG
76836,guarulhos,SP
76837,goiania,GO
76838,teofilo otoni,MG
76839,sao paulo,SP
76840,pongai,SP
76841,jundiai,SP
76842,sao leopoldo,RS
76843,ibate,SP
76844,sao paulo,SP
76845,curitiba,PR
76846,rio de janeiro,RJ
76847,rio de janeiro,RJ
76848,bage,RS
76849,belo horizonte,MG
76850,salvador,BA
76851,dracena,SP
76852,betim,MG
76853,tucurui,PA
76854,cantagalo,RJ
76855,sao vicente,SP
76856,rio de janeiro,RJ
76857,marica,RJ
76858,sao paulo,SP
76859,belo horizonte,MG
76860,belo horizonte,MG
76861,felicio dos santos,MG
76862,rio de janeiro,RJ
76863,leoberto leal,SC
76864,suzano,SP
76865,valinhos,SP
76866,sao paulo,SP
76867,rio de janeiro,RJ
76868,recife,PE
76869,vila velha,ES
76870,santo andre,SP
76871,santa maria,RS
76872,suzano,SP
76873,sao paulo,SP
76874,brasilia,DF
76875,primavera do leste,MT
76876,jaragua do sul,SC
76877,pesqueira,PE
76878,francisco morato,SP
76879,niteroi,RJ
76880,sao paulo,SP
76881,salgueiro,PE
76882,rio de janeiro,RJ
76883,sao paulo,SP
76884,sao paulo,SP
76885,belo horizonte,MG
76886,sao caetano do sul,SP
76887,sao goncalo,RJ
76888,sao paulo,SP
76889,queimados,RJ
76890,santos,SP
76891,nova iguacu,RJ
76892,santa maria,RS
76893,unai,MG
76894,sao carlos,SP
76895,formiga,MG
76896,salvador,BA
76897,carapicuiba,SP
76898,sao bernardo do campo,SP
76899,sao paulo,SP
76900,palmeira das missoes,RS
76901,mangaratiba,RJ
76902,sao paulo,SP
76903,campos dos goytacazes,RJ
76904,santa barbara,MG
76905,martins soares,MG
76906,colatina,ES
76907,niteroi,RJ
76908,sao paulo,SP
76909,cotia,SP
76910,sobral,CE
76911,lagoa santa,GO
76912,rio de janeiro,RJ
76913,curitiba,PR
76914,sao paulo,SP
76915,curitiba,PR
76916,rio de janeiro,RJ
76917,ibitira,BA
76918,sao paulo,SP
76919,sao joao del rei,MG
76920,rio de janeiro,RJ
76921,luis antonio,SP
76922,acreuna,GO
76923,monte formoso,MG
76924,guarulhos,SP
76925,camacari,BA
76926,estrela,RS
76927,sao paulo,SP
76928,serra,ES
76929,rio de janeiro,RJ
76930,pirassununga,SP
76931,divino,MG
76932,sao paulo,SP
76933,catende,PE
76934,marica,RJ
76935,caxias do sul,RS
76936,teofilo otoni,MG
76937,santo andre,SP
76938,belo horizonte,MG
76939,criciuma,SC
76940,macae,RJ
76941,ibiruba,RS
76942,capim branco,MG
76943,salvador,BA
76944,sao jose dos campos,SP
76945,rio de janeiro,RJ
76946,sao paulo,SP
76947,caxias do sul,RS
76948,curitiba,PR
76949,catanduva,SP
76950,charqueadas,RS
76951,ribeirao pires,SP
76952,colatina,ES
76953,sao paulo,SP
76954,sao joao da boa vista,SP
76955,sao paulo,SP
76956,cubatao,SP
76957,capanema,PA
76958,carapicuiba,SP
76959,correia pinto,SC
76960,campo grande,MS
76961,boituva,SP
76962,campestre,MG
76963,rio de janeiro,RJ
76964,santa rosa,RS
76965,sumare,SP
76966,sao paulo,SP
76967,rio de janeiro,RJ
76968,volta redonda,RJ
76969,sao paulo,SP
76970,londrina,PR
76971,sao francisco de itabapoana,RJ
76972,campos borges,RS
76973,ribeirao preto,SP
76974,sao paulo,SP
76975,belo horizonte,MG
76976,aracatuba,SP
76977,para de minas,MG
76978,taboao da serra,SP
76979,sao paulo,SP
76980,uruara,PA
76981,viamao,RS
76982,rio de janeiro,RJ
76983,rio de janeiro,RJ
76984,barueri,SP
76985,teresina,PI
76986,belo horizonte,MG
76987,francisco beltrao,PR
76988,sorocaba,SP
76989,altamira,PA
76990,petropolis,RJ
76991,extrema,MG
76992,mairinque,SP
76993,sao paulo,SP
76994,birigui,SP
76995,juiz de fora,MG
76996,santos,SP
76997,ampere,PR
76998,sao paulo,SP
76999,mandaguari,PR
77000,itaborai,RJ
77001,brasilia,DF
77002,uberaba,MG
77003,timoteo,MG
77004,sao paulo,SP
77005,salvador,BA
77006,jaboatao dos guararapes,PE
77007,sao paulo,SP
77008,vicosa,MG
77009,unai,MG
77010,maracanau,CE
77011,campo grande,MS
77012,congonhas,MG
77013,rio claro,SP
77014,petropolis,RJ
77015,rio de janeiro,RJ
77016,colatina,ES
77017,joinville,SC
77018,piracicaba,SP
77019,sao goncalo,RJ
77020,boituva,SP
77021,fortaleza,CE
77022,salto,SP
77023,sorocaba,SP
77024,barueri,SP
77025,sao paulo,SP
77026,aguas da prata,SP
77027,barreiras,BA
77028,manhuacu,MG
77029,sao vicente,SP
77030,rio de janeiro,RJ
77031,rio de janeiro,RJ
77032,estancia velha,RS
77033,paulinia,SP
77034,sao paulo,SP
77035,guarulhos,SP
77036,sao goncalo,RJ
77037,sao paulo,SP
77038,sao paulo,SP
77039,sao paulo,SP
77040,sao carlos,SP
77041,santa helena,PR
77042,taubate,SP
77043,costa rica,MS
77044,belo horizonte,MG
77045,volta redonda,RJ
77046,montes claros,MG
77047,sao paulo,SP
77048,vila velha,ES
77049,sao jose do rio preto,SP
77050,cabo frio,RJ
77051,maceio,AL
77052,pitangueiras,SP
77053,sao paulo,SP
77054,araraquara,SP
77055,sao paulo,SP
77056,barueri,SP
77057,sao bernardo do campo,SP
77058,sao paulo,SP
77059,sao paulo,SP
77060,campinas,SP
77061,rio de janeiro,RJ
77062,piacabucu,AL
77063,itapetininga,SP
77064,curitiba,PR
77065,osasco,SP
77066,sao luis,MA
77067,itumbiara,GO
77068,sao paulo,SP
77069,gravatai,RS
77070,sao jose do rio pardo,SP
77071,curitiba,PR
77072,brasilia,DF
77073,pesqueira,PE
77074,paty do alferes,RJ
77075,brasilia,DF
77076,rio de janeiro,RJ
77077,posse,GO
77078,sao paulo,SP
77079,sorocaba,SP
77080,maua,SP
77081,petropolis,RJ
77082,vila velha,ES
77083,goiania,GO
77084,porto trombetas,PA
77085,sao caetano do sul,SP
77086,nova iguacu,RJ
77087,rio de janeiro,RJ
77088,belem,PA
77089,taubate,SP
77090,itu,SP
77091,sao paulo,SP
77092,porto alegre,RS
77093,itu,SP
77094,maua,SP
77095,niteroi,RJ
77096,sao paulo,SP
77097,rio de janeiro,RJ
77098,maceio,AL
77099,itapema,SC
77100,serra branca,PB
77101,alterosa,MG
77102,pitangui,MG
77103,bebedouro,SP
77104,campinas,SP
77105,caldas novas,GO
77106,sao carlos,SP
77107,juiz de fora,MG
77108,goiatuba,GO
77109,boa esperanca,MG
77110,florianopolis,SC
77111,campos dos goytacazes,RJ
77112,miguel pereira,RJ
77113,franco da rocha,SP
77114,unai,MG
77115,farroupilha,RS
77116,sao paulo,SP
77117,lages,SC
77118,mogi das cruzes,SP
77119,florianopolis,SC
77120,assis,SP
77121,rio de janeiro,RJ
77122,nova lima,MG
77123,itapipoca,CE
77124,campinas,SP
77125,presidente prudente,SP
77126,sao paulo,SP
77127,brasilia,DF
77128,rio de janeiro,RJ
77129,sao paulo,SP
77130,porto alegre,RS
77131,campinas,SP
77132,curitiba,PR
77133,lavras,MG
77134,uberaba,MG
77135,lages,SC
77136,mairipora,SP
77137,cariacica,ES
77138,porto feliz,SP
77139,brasilia,DF
77140,pompeu,MG
77141,ananindeua,PA
77142,porto alegre,RS
77143,londrina,PR
77144,nilopolis,RJ
77145,sao paulo,SP
77146,guarulhos,SP
77147,juiz de fora,MG
77148,rio de janeiro,RJ
77149,imbituba,SC
77150,sao paulo,SP
77151,florianopolis,SC
77152,rio de janeiro,RJ
77153,ourinhos,SP
77154,rio de janeiro,RJ
77155,barra mansa,RJ
77156,rio de janeiro,RJ
77157,serra,ES
77158,rio de janeiro,RJ
77159,sao goncalo,RJ
77160,itatiba,SP
77161,uruguaiana,RS
77162,sao jorge do patrocinio,PR
77163,nova iguacu,RJ
77164,sao paulo,SP
77165,botucatu,SP
77166,sao paulo,SP
77167,porciuncula,RJ
77168,sao paulo,SP
77169,salvador,BA
77170,sao paulo,SP
77171,itambacuri,MG
77172,rio de janeiro,RJ
77173,sao paulo,SP
77174,sao paulo,SP
77175,rio de janeiro,RJ
77176,sao paulo,SP
77177,rio de janeiro,RJ
77178,mage,RJ
77179,sao goncalo,RJ
77180,ribeirao preto,SP
77181,campinas,SP
77182,rio de janeiro,RJ
77183,cacule,BA
77184,patos de minas,MG
77185,fortaleza,CE
77186,botucatu,SP
77187,brasilia,DF
77188,mogi das cruzes,SP
77189,araruama,RJ
77190,rio de janeiro,RJ
77191,mesquita,RJ
77192,rio de janeiro,RJ
77193,igarassu,PE
77194,rio de janeiro,RJ
77195,cantagalo,RJ
77196,jundiai,SP
77197,sao jose do ribeirao,RJ
77198,contagem,MG
77199,sao paulo,SP
77200,sao paulo,SP
77201,paracatu,MG
77202,lajeado,RS
77203,sao jose dos campos,SP
77204,imbe,RS
77205,sumare,SP
77206,sao jose dos campos,SP
77207,ponta grossa,PR
77208,barueri,SP
77209,franco da rocha,SP
77210,sao paulo,SP
77211,curitiba,PR
77212,sao paulo,SP
77213,uberlandia,MG
77214,sao paulo,SP
77215,sao leopoldo,RS
77216,anapolis,GO
77217,sao caetano do sul,SP
77218,francisco morato,SP
77219,londrina,PR
77220,campos dos goytacazes,RJ
77221,mogi-guacu,SP
77222,rio de janeiro,RJ
77223,belo horizonte,MG
77224,porto alegre,RS
77225,itaquaquecetuba,SP
77226,francisco morato,SP
77227,porto alegre,RS
77228,juazeiro do norte,CE
77229,timon,MA
77230,guaiba,RS
77231,sao pedro da aldeia,RJ
77232,santa maria,RS
77233,guarulhos,SP
77234,osasco,SP
77235,fortaleza,CE
77236,mogi das cruzes,SP
77237,espirito santo do pinhal,SP
77238,sao goncalo do sapucai,MG
77239,rio de janeiro,RJ
77240,guararema,SP
77241,guaiba,RS
77242,mossoro,RN
77243,rio grande,RS
77244,goiania,GO
77245,gravatai,RS
77246,ribeirao preto,SP
77247,sao paulo,SP
77248,belo horizonte,MG
77249,sao bernardo do campo,SP
77250,sao jose dos campos,SP
77251,varzea paulista,SP
77252,marau,RS
77253,florianopolis,SC
77254,atibaia,SP
77255,guaira,PR
77256,guarulhos,SP
77257,praia grande,SP
77258,alcantara,MA
77259,aracaju,SE
77260,sao carlos,SP
77261,holambra ii,SP
77262,laranjal do jari,AP
77263,goiania,GO
77264,sao paulo,SP
77265,bela vista do paraiso,PR
77266,tambau,SP
77267,sao paulo,SP
77268,sao martinho,SC
77269,maceio,AL
77270,belo horizonte,MG
77271,sao paulo,SP
77272,sabara,MG
77273,porto alegre,RS
77274,osasco,SP
77275,maringa,PR
77276,jaragua do sul,SC
77277,padre carvalho,MG
77278,diadema,SP
77279,sao caetano do sul,SP
77280,mata,RS
77281,itajuba,MG
77282,maua,SP
77283,gaspar,SC
77284,sao paulo,SP
77285,maceio,AL
77286,santos,SP
77287,santo andre,SP
77288,belo horizonte,MG
77289,barbacena,MG
77290,chapeco,SC
77291,sao paulo,SP
77292,sao paulo,SP
77293,curitiba,PR
77294,nova iguacu,RJ
77295,bento goncalves,RS
77296,pocos de caldas,MG
77297,porto alegre,RS
77298,rio verde,GO
77299,barros cassal,RS
77300,sao carlos,SP
77301,queimados,RJ
77302,palmares do sul,RS
77303,senhor do bonfim,BA
77304,itu,SP
77305,muriae,MG
77306,rio de janeiro,RJ
77307,ourinhos,SP
77308,ribeirao das neves,MG
77309,recife,PE
77310,recife,PE
77311,canoas,RS
77312,nova era,MG
77313,itobi,SP
77314,salvador,BA
77315,salvador,BA
77316,sao paulo,SP
77317,sao jose dos campos,SP
77318,rio de janeiro,RJ
77319,sao paulo,SP
77320,sao caetano do sul,SP
77321,registro,SP
77322,sao paulo,SP
77323,hortolandia,SP
77324,sao paulo,SP
77325,belo horizonte,MG
77326,itapiranga,SC
77327,indianopolis,PR
77328,santo andre,SP
77329,joinville,SC
77330,niquelandia,GO
77331,vinhedo,SP
77332,belo horizonte,MG
77333,torres,RS
77334,praia grande,SP
77335,santarem,PA
77336,sao paulo,SP
77337,alvorada,RS
77338,sao jose dos pinhais,PR
77339,braganca,PA
77340,teresina,PI
77341,sao bernardo do campo,SP
77342,sao paulo,SP
77343,matao,SP
77344,passo fundo,RS
77345,rio de janeiro,RJ
77346,cacu,GO
77347,sao jose dos campos,SP
77348,rio de janeiro,RJ
77349,vitoria,ES
77350,salto,SP
77351,vinhedo,SP
77352,sao paulo,SP
77353,sao roque,SP
77354,rio de janeiro,RJ
77355,pocos de caldas,MG
77356,sao paulo,SP
77357,praia grande,SP
77358,araucaria,PR
77359,uberlandia,MG
77360,taboao da serra,SP
77361,olinda,PE
77362,machado,MG
77363,caieiras,SP
77364,sao jose dos campos,SP
77365,sao paulo,SP
77366,sao paulo,SP
77367,rio de janeiro,RJ
77368,rio de janeiro,RJ
77369,rio de janeiro,RJ
77370,ubatuba,SP
77371,piracicaba,SP
77372,triunfo,RS
77373,marau,RS
77374,itajai,SC
77375,cacoal,RO
77376,formosa,GO
77377,holambra ii,SP
77378,maua,SP
77379,sao joao da boa vista,SP
77380,cerquilho,SP
77381,bonfinopolis,GO
77382,lorena,SP
77383,rio de janeiro,RJ
77384,ribeirao preto,SP
77385,santa helena de goias,GO
77386,trajano de moraes,RJ
77387,curitiba,PR
77388,campinas,SP
77389,parapua,SP
77390,piraju,SP
77391,itabira,MG
77392,uberlandia,MG
77393,sao carlos,SP
77394,almenara,MG
77395,sao paulo,SP
77396,sao bernardo do campo,SP
77397,sao paulo,SP
77398,sao bernardo do campo,SP
77399,cachoeiras de macacu,RJ
77400,sao paulo,SP
77401,recife,PE
77402,maceio,AL
77403,mariana,MG
77404,sao simao,SP
77405,suzano,SP
77406,parauapebas,PA
77407,campinas,SP
77408,sao carlos,SP
77409,blumenau,SC
77410,borda da mata,MG
77411,belem,PA
77412,itaguai,RJ
77413,rio de janeiro,RJ
77414,rio de janeiro,RJ
77415,cabo frio,RJ
77416,contagem,MG
77417,campo grande,MS
77418,hortolandia,SP
77419,rio de janeiro,RJ
77420,sao paulo,SP
77421,sao paulo,SP
77422,vargem grande do soturno,ES
77423,rio de janeiro,RJ
77424,belem,PA
77425,sao paulo,SP
77426,presidente prudente,SP
77427,salvador,BA
77428,sao paulo,SP
77429,goiania,GO
77430,sao paulo,SP
77431,itapetinga,BA
77432,uberaba,MG
77433,mage,RJ
77434,sao sebastiao do paraiso,MG
77435,sao paulo,SP
77436,belo horizonte,MG
77437,rio de janeiro,RJ
77438,bauru,SP
77439,juiz de fora,MG
77440,sao paulo,SP
77441,sao paulo,SP
77442,barueri,SP
77443,colatina,ES
77444,fortaleza,CE
77445,sao goncalo,RJ
77446,formosa,GO
77447,ponte serrada,SC
77448,seabra,BA
77449,sao paulo,SP
77450,sao paulo,SP
77451,cotia,SP
77452,belo horizonte,MG
77453,cabo frio,RJ
77454,sao paulo,SP
77455,maceio,AL
77456,bertioga,SP
77457,macatuba,SP
77458,salvador,BA
77459,sao paulo,SP
77460,sao paulo,SP
77461,ladainha,MG
77462,rio de janeiro,RJ
77463,alvorada,RS
77464,embu-guacu,SP
77465,petropolis,RJ
77466,rio do sul,SC
77467,jacarei,SP
77468,rio de janeiro,RJ
77469,sao paulo,SP
77470,guarulhos,SP
77471,maringa,PR
77472,rio de janeiro,RJ
77473,ijui,RS
77474,itabirito,MG
77475,mococa,SP
77476,rio de janeiro,RJ
77477,rio de janeiro,RJ
77478,rio de janeiro,RJ
77479,cananeia,SP
77480,uberlandia,MG
77481,sao paulo,SP
77482,abaete,MG
77483,uberlandia,MG
77484,cajamar,SP
77485,cotia,SP
77486,vila velha,ES
77487,porto alegre,RS
77488,cariacica,ES
77489,sao paulo,SP
77490,sao paulo,SP
77491,brasilia,DF
77492,sao paulo,SP
77493,cocal do sul,SC
77494,sao paulo,SP
77495,rio de janeiro,RJ
77496,resende,RJ
77497,londrina,PR
77498,mendes,RJ
77499,sao paulo,SP
77500,sao paulo,SP
77501,sao luis,MA
77502,sao paulo,SP
77503,recife,PE
77504,brasilia,DF
77505,duque de caxias,RJ
77506,belo horizonte,MG
77507,caxambu do sul,SC
77508,nova ponte,MG
77509,registro,SP
77510,sumare,SP
77511,marilia,SP
77512,diadema,SP
77513,novo hamburgo,RS
77514,riachao do jacuipe,BA
77515,porto alegre,RS
77516,sao carlos,SP
77517,porto alegre,RS
77518,jundiai,SP
77519,campos dos goytacazes,RJ
77520,dracena,SP
77521,cajamar,SP
77522,rio de janeiro,RJ
77523,jacigua,ES
77524,pau dos ferros,RN
77525,rio de janeiro,RJ
77526,sao paulo,SP
77527,maravilha,SC
77528,sao paulo,SP
77529,sorocaba,SP
77530,ponta grossa,PR
77531,araxa,MG
77532,campos dos goytacazes,RJ
77533,sao paulo,SP
77534,rio de janeiro,RJ
77535,sao paulo,SP
77536,londrina,PR
77537,santa rita do araguaia,GO
77538,goiania,GO
77539,campinas,SP
77540,maceio,AL
77541,sao paulo,SP
77542,sao paulo,SP
77543,sao paulo,SP
77544,sao vicente,SP
77545,varzea da palma,MG
77546,belo horizonte,MG
77547,sao paulo,SP
77548,volta redonda,RJ
77549,rio de janeiro,RJ
77550,itamira,BA
77551,curitiba,PR
77552,virginopolis,MG
77553,chapeco,SC
77554,guarulhos,SP
77555,campinas,SP
77556,barueri,SP
77557,brasilia,DF
77558,canoinhas,SC
77559,rio de janeiro,RJ
77560,cotia,SP
77561,taboao da serra,SP
77562,sao paulo,SP
77563,coronel fabriciano,MG
77564,santo anastacio,SP
77565,maceio,AL
77566,cajamar,SP
77567,fortaleza,CE
77568,sao paulo,SP
77569,brasilia,DF
77570,ribeirao preto,SP
77571,caieiras,SP
77572,guarulhos,SP
77573,santo andre,SP
77574,macae,RJ
77575,rio de janeiro,RJ
77576,paraiso do norte,PR
77577,domingos martins,ES
77578,braunas,MG
77579,londrina,PR
77580,pocos de caldas,MG
77581,balneario camboriu,SC
77582,sao luiz gonzaga,RS
77583,sao manuel,SP
77584,sao paulo,SP
77585,ponta grossa,PR
77586,santos,SP
77587,indaiatuba,SP
77588,varzelandia,MG
77589,gravatai,RS
77590,birigui,SP
77591,sao paulo,SP
77592,belo horizonte,MG
77593,brasilia,DF
77594,anchieta,ES
77595,niteroi,RJ
77596,americana,SP
77597,pedreira,SP
77598,sao jose dos pinhais,PR
77599,piracicaba,SP
77600,joao monlevade,MG
77601,jundiai,SP
77602,osasco,SP
77603,assis,SP
77604,ijui,RS
77605,rio de janeiro,RJ
77606,sao paulo,SP
77607,inhapim,MG
77608,sao pedro da aldeia,RJ
77609,rio de janeiro,RJ
77610,sao bernardo do campo,SP
77611,serra,ES
77612,curitiba,PR
77613,sertaozinho,SP
77614,limeira,SP
77615,mateus leme,MG
77616,goiania,GO
77617,sao bernardo do campo,SP
77618,porto alegre,RS
77619,colina,SP
77620,pocos de caldas,MG
77621,sao bernardo do campo,SP
77622,guarulhos,SP
77623,belo horizonte,MG
77624,vitoria da conquista,BA
77625,tocos,RJ
77626,tangara da serra,MT
77627,votuporanga,SP
77628,curitiba,PR
77629,nova iguacu,RJ
77630,sarandi,RS
77631,itapecerica da serra,SP
77632,andorinha,BA
77633,sao paulo,SP
77634,cachoeiras de macacu,RJ
77635,brasilia,DF
77636,fernandopolis,SP
77637,brasilia,DF
