product_id,product_category_name,product_name,product_price
31553,Office Chairs,HP Ergonomic Chair,1713.85
31554,Sneakers,KitchenAid Training Shoes,138.59
31555,Pet Supplies,LG Dog Bed,2708.23
31556,Category Extra 79,Asus Product Model 79,1979.04
31557,Mice,Samsung Gaming Mouse,723.57
31558,Category Extra 62,Canon Product Model 62,2637.49
31559,Jackets,HP Bomber Jacket,2420.86
31560,Sofas,Samsung Sectional Sofa,613.88
31561,Toys,Asus Puzzle Set,1917.29
31562,Category Extra 51,Sony Product Model 51,1956.96
31563,Cameras,Dell DSLR Camera,2797.87
31564,T-Shirts,Bosch Graphic Tee,2407.62
31565,Category Extra 91,HP Product Model 91,2501.77
31566,Sofas,Bosch Recliner Sofa,2324.69
31567,Category Extra 68,Philips Product Model 68,2292.42
31568,Category Extra 95,HP Product Model 95,1770.34
31569,Category Extra 67,Adidas Product Model 67,2468.11
31570,Category Extra 62,Nike Product Model 62,136.43
31571,Category Extra 85,KitchenAid Product Model 85,704.61
31572,Keyboards,Nike Gaming Keyboard,2997.28
31573,Tools,Adidas Tool Kit,2006.81
31574,Category Extra 51,Lenovo Product Model 51,548.94
31575,Sneakers,Puma Training Shoes,2305.49
31576,Category Extra 53,Sony Product Model 53,2567.04
31577,Jeans,Apple Slim Fit Jeans,2254.23
31578,Watches,Puma Analog Watch,2821.22
31579,Category Extra 82,Asus Product Model 82,140.17
31580,Watches,KitchenAid Smart Watch,1606.13
31581,Microwaves,Canon Countertop Microwave,1397.22
31582,Category Extra 51,Canon Product Model 51,942.98
31583,Motorcycle,Asus Riding Gloves,2046.07
31584,Board Games,Dell Family Board Game,37.19
31585,Category Extra 85,Asus Product Model 85,1429.17
31586,Monitors,Dell UltraSharp,2685.94
31587,Cookware,Philips Stainless Steel Pot,1716.36
31588,Category Extra 53,LG Product Model 53,2880.16
31589,Category Extra 72,Canon Product Model 72,712.22
31590,Jackets,Bosch Bomber Jacket,667.68
31591,Category Extra 97,LG Product Model 97,683.6
31592,Cycling,KitchenAid Road Bike Helmet,1964.15
31593,Perfume,HP Eau de Parfum,1545.83
31594,Category Extra 84,Nike Product Model 84,2657.38
31595,Category Extra 94,KitchenAid Product Model 94,747.91
31596,Category Extra 65,KitchenAid Product Model 65,780.91
31597,Refrigerators,Adidas French Door Refrigerator,141.53
31598,Category Extra 85,Dell Product Model 85,2183.1
31599,Category Extra 74,Lenovo Product Model 74,431.98
31600,Category Extra 94,Sony Product Model 94,2408.49
31601,Pet Supplies,LG Pet Carrier,598.81
31602,Pet Supplies,Philips Dog Bed,379.94
31603,Washing Machines,Canon Front Load Washer,2766.52
31604,Mice,Nike Gaming Mouse,217.77
31605,Category Extra 56,Bosch Product Model 56,2370.02
31606,Category Extra 70,Canon Product Model 70,725.5
31607,Category Extra 67,Samsung Product Model 67,1418.22
31608,Gaming,KitchenAid Gaming Console,523.52
31609,Smartphones,Canon Galaxy,1720.45
31610,Vacuum Cleaners,LG Cordless Vacuum,2196.2
31611,Category Extra 95,Lenovo Product Model 95,1800.98
31612,Cameras,Sony Mirrorless Camera,2034.8
31613,Category Extra 51,Sony Product Model 51,2109.0
31614,Category Extra 96,Apple Product Model 96,1085.89
31615,Category Extra 95,Apple Product Model 95,812.37
31616,Category Extra 92,Canon Product Model 92,1985.97
31617,Category Extra 77,Nike Product Model 77,635.2
31618,Motorcycle,LG Motorcycle Helmet,691.73
31619,Backpacks,Adidas Laptop Backpack,2043.07
31620,Category Extra 100,Asus Product Model 100,2258.73
31621,Category Extra 94,LG Product Model 94,1587.29
31622,Category Extra 75,Philips Product Model 75,1323.93
31623,Category Extra 52,HP Product Model 52,170.59
31624,Category Extra 78,LG Product Model 78,607.29
31625,Smartphones,Adidas Galaxy,788.97
31626,Laptops,Apple Pavilion,2352.39
31627,Lighting,Asus LED Desk Lamp,2401.08
31628,Category Extra 73,Philips Product Model 73,2328.03
31629,Category Extra 56,Adidas Product Model 56,2057.96
31630,Fitness,LG Yoga Mat,2077.09
31631,Category Extra 84,Lenovo Product Model 84,489.14
31632,Cameras,Philips DSLR Camera,1459.54
31633,Art Supplies,Asus Sketchbook,1073.48
31634,Category Extra 60,Dell Product Model 60,1052.82
31635,Refrigerators,KitchenAid French Door Refrigerator,1882.28
31636,Monitors,Canon Odyssey,1958.84
31637,Watches,Asus Sports Watch,1305.08
31638,Category Extra 77,Dell Product Model 77,1835.03
31639,Fitness,Asus Dumbbell Set,2451.44
31640,Mice,Apple Ergonomic Mouse,1940.31
31641,Fitness,Nike Resistance Bands,353.71
31642,Board Games,Samsung Strategy Board Game,787.36
31643,Office Supplies,LG Stapler,163.76
31644,Category Extra 74,Canon Product Model 74,1878.8
31645,Keyboards,Philips Mechanical Keyboard,371.57
31646,Jackets,Dell Denim Jacket,83.82
31647,Camping,Samsung Camping Tent,66.2
31648,Category Extra 69,Philips Product Model 69,367.09
31649,Category Extra 71,Philips Product Model 71,473.15
31650,Beauty,Canon Lipstick,998.9
31651,Headphones,Samsung JBL Tune,681.73
31652,Refrigerators,Apple French Door Refrigerator,584.59
31653,Category Extra 60,Canon Product Model 60,1582.19
31654,Category Extra 70,Dell Product Model 70,1213.88
31655,Camping,Adidas Sleeping Bag,2152.9
31656,Category Extra 62,KitchenAid Product Model 62,665.37
31657,Category Extra 86,Nike Product Model 86,148.54
31658,Category Extra 94,Puma Product Model 94,2343.58
31659,Tablets,Canon Lenovo Tab,554.38
31660,Skincare,Adidas Night Cream,1976.97
31661,Category Extra 94,Puma Product Model 94,978.7
31662,Category Extra 79,Bosch Product Model 79,1634.24
31663,Sofas,Adidas Loveseat,1891.41
31664,Category Extra 88,Dell Product Model 88,2537.25
31665,Perfume,Adidas Eau de Parfum,2466.46
31666,Jackets,Samsung Denim Jacket,188.25
31667,Category Extra 57,HP Product Model 57,1495.06
31668,Sofas,Sony Sectional Sofa,943.06
31669,Beds,Bosch Platform Bed,2760.62
31670,Vacuum Cleaners,Canon Cordless Vacuum,133.1
31671,Backpacks,Puma Laptop Backpack,604.65
31672,Category Extra 78,LG Product Model 78,385.14
31673,Art Supplies,Asus Sketchbook,385.41
31674,Desks,Canon Computer Desk,60.17
31675,Art Supplies,Adidas Sketchbook,2090.96
31676,Category Extra 99,Asus Product Model 99,935.36
31677,Motorcycle,Adidas Motorcycle Helmet,1411.73
31678,Perfume,Samsung Eau de Parfum,249.54
31679,Category Extra 85,Apple Product Model 85,2310.11
31680,Desks,Dell Computer Desk,2161.24
31681,Backpacks,Apple Laptop Backpack,1126.59
31682,Category Extra 93,LG Product Model 93,1790.3
31683,Category Extra 99,Philips Product Model 99,1820.76
31684,Category Extra 82,Puma Product Model 82,2169.36
31685,Desks,Bosch Standing Desk,206.88
31686,Dresses,Bosch Evening Dress,2012.32
31687,Televisions,Puma OLED TV,1933.06
31688,Vacuum Cleaners,Canon Robot Vacuum,539.13
31689,Category Extra 90,Nike Product Model 90,1372.66
31690,Category Extra 84,HP Product Model 84,541.32
31691,Skincare,Canon Cleanser,1859.9
31692,Category Extra 63,Asus Product Model 63,203.14
31693,Dresses,Puma Summer Dress,1124.82
31694,Category Extra 76,Nike Product Model 76,361.67
31695,Category Extra 75,Canon Product Model 75,2473.26
31696,Garden,Nike Garden Hose,2803.88
31697,Category Extra 83,Adidas Product Model 83,1085.72
31698,Category Extra 72,Nike Product Model 72,2981.87
31699,Sneakers,Lenovo Training Shoes,1231.63
31700,Category Extra 76,Philips Product Model 76,2167.74
31701,Category Extra 57,Nike Product Model 57,707.83
31702,Art Supplies,Adidas Acrylic Paint Set,2211.02
31703,Category Extra 80,LG Product Model 80,2617.94
31704,Category Extra 68,Sony Product Model 68,2668.39
31705,Category Extra 70,Lenovo Product Model 70,2812.63
31706,Beds,Adidas Platform Bed,1926.66
31707,Jeans,Samsung Slim Fit Jeans,327.48
31708,Kitchen Appliances,Nike Coffee Maker,275.0
31709,Category Extra 79,Asus Product Model 79,1141.74
31710,Category Extra 81,Philips Product Model 81,999.87
31711,Category Extra 69,Lenovo Product Model 69,1659.23
31712,Monitors,Apple Odyssey,1447.99
31713,Pet Supplies,Philips Dog Bed,485.63
31714,Garden,Adidas Garden Hose,1812.73
31715,Category Extra 82,Adidas Product Model 82,436.24
31716,Perfume,Samsung Eau de Toilette,1598.12
31717,Coffee,Apple Espresso Beans,893.59
31718,Dresses,Adidas Casual Dress,884.68
31719,Category Extra 91,Apple Product Model 91,1000.0
31720,Jackets,Samsung Bomber Jacket,2256.52
31721,Groceries,Samsung Pasta Pack,2231.78
31722,T-Shirts,HP Cotton T-Shirt,304.23
31723,Laptops,Philips ThinkPad,2684.67
31724,Beauty,LG Lipstick,1113.26
31725,Books,HP Programming Guide,2304.82
31726,Perfume,Philips Eau de Parfum,2694.06
31727,Category Extra 59,Adidas Product Model 59,683.17
31728,Category Extra 74,Dell Product Model 74,335.83
31729,Category Extra 55,HP Product Model 55,1822.92
31730,Televisions,Philips QLED TV,2393.11
31731,Cycling,Philips Road Bike Helmet,1028.51
31732,Category Extra 57,Dell Product Model 57,987.03
31733,Sofas,Apple Recliner Sofa,2320.99
31734,Lighting,Asus LED Desk Lamp,154.96
31735,Tea,Dell Green Tea,712.27
31736,Lighting,KitchenAid Floor Lamp,1320.4
31737,Category Extra 70,KitchenAid Product Model 70,1785.11
31738,Office Chairs,LG Executive Chair,2339.16
31739,Beauty,Sony Face Serum,1905.18
31740,T-Shirts,Puma Cotton T-Shirt,2416.21
31741,Sofas,Apple Loveseat,576.43
31742,Jackets,Dell Rain Jacket,614.84
31743,Category Extra 97,Asus Product Model 97,108.02
31744,Category Extra 52,Bosch Product Model 52,200.48
31745,Groceries,KitchenAid Olive Oil,2129.96
31746,Mice,KitchenAid Ergonomic Mouse,2962.39
31747,Pet Supplies,Samsung Dog Bed,522.9
31748,Category Extra 62,Dell Product Model 62,107.54
31749,Category Extra 59,Asus Product Model 59,362.17
31750,Printers,Apple Inkjet Printer,778.21
31751,Laptops,Samsung Pavilion,1374.09
31752,Kitchen Appliances,Adidas Blender,1162.06
31753,Video Games,Asus Sports Game,2103.39
31754,Category Extra 92,KitchenAid Product Model 92,1012.78
31755,Camping,Apple Camping Tent,530.1
31756,Coffee,HP Ground Coffee,651.63
31757,Category Extra 72,Bosch Product Model 72,1013.39
31758,Video Games,Sony Sports Game,1624.84
31759,Category Extra 61,Asus Product Model 61,264.41
31760,Category Extra 83,Dell Product Model 83,2012.31
31761,Office Supplies,Nike Notebook,100.79
31762,Category Extra 86,Puma Product Model 86,1875.4
31763,Category Extra 67,Nike Product Model 67,551.54
31764,Category Extra 65,KitchenAid Product Model 65,1241.12
31765,Watches,HP Sports Watch,1871.7
31766,Category Extra 63,Canon Product Model 63,2439.77
31767,Category Extra 51,Nike Product Model 51,2142.89
31768,Toys,Nike Building Blocks,1630.71
31769,Cycling,LG Mountain Bike,684.77
31770,Category Extra 95,HP Product Model 95,2824.41
31771,Category Extra 88,Sony Product Model 88,1798.35
31772,Desks,Canon Writing Desk,1174.96
31773,Category Extra 97,Apple Product Model 97,2028.17
31774,Tea,Puma Black Tea,2660.48
31775,Category Extra 55,Puma Product Model 55,2724.12
31776,Category Extra 79,Samsung Product Model 79,2335.72
31777,Category Extra 83,Dell Product Model 83,594.25
31778,Category Extra 82,HP Product Model 82,2496.09
31779,Televisions,Sony QLED TV,668.12
31780,Category Extra 55,Dell Product Model 55,2735.89
31781,Category Extra 89,Philips Product Model 89,2102.44
31782,Category Extra 55,HP Product Model 55,653.87
31783,Category Extra 99,KitchenAid Product Model 99,2906.96
31784,Category Extra 67,KitchenAid Product Model 67,494.06
31785,Category Extra 70,Nike Product Model 70,1017.45
31786,Category Extra 54,Bosch Product Model 54,1105.34
31787,Category Extra 92,Lenovo Product Model 92,1607.62
31788,Office Supplies,LG Stapler,1849.61
31789,Category Extra 63,LG Product Model 63,2698.23
31790,Category Extra 99,Nike Product Model 99,2469.05
31791,Category Extra 63,Asus Product Model 63,982.93
31792,Automotive,Nike Phone Mount,1004.67
31793,Category Extra 66,Samsung Product Model 66,1852.74
31794,Category Extra 87,KitchenAid Product Model 87,735.32
31795,Category Extra 77,KitchenAid Product Model 77,2301.2
31796,Category Extra 62,Samsung Product Model 62,498.15
31797,Category Extra 60,Lenovo Product Model 60,566.41
31798,Groceries,Adidas Organic Rice,2393.03
31799,T-Shirts,Lenovo Cotton T-Shirt,785.36
31800,Category Extra 62,Sony Product Model 62,2996.41
31801,Category Extra 92,Lenovo Product Model 92,705.45
31802,Video Games,Adidas Adventure Game,551.81
31803,Perfume,Nike Eau de Toilette,132.33
31804,Category Extra 55,Nike Product Model 55,2127.17
31805,Sofas,Lenovo Recliner Sofa,1410.04
31806,Gaming,KitchenAid Gaming Console,2437.49
31807,Art Supplies,Lenovo Sketchbook,2481.47
31808,Monitors,LG ThinkVision,819.98
31809,Category Extra 100,Dell Product Model 100,990.51
31810,Keyboards,Lenovo Mechanical Keyboard,43.91
31811,Category Extra 54,KitchenAid Product Model 54,2904.46
31812,Category Extra 98,LG Product Model 98,2284.31
31813,Motorcycle,Dell Motorcycle Helmet,512.99
31814,Category Extra 100,Philips Product Model 100,1860.69
31815,Refrigerators,HP Mini Fridge,2686.94
31816,Category Extra 81,Canon Product Model 81,810.22
31817,Category Extra 95,Samsung Product Model 95,1240.35
31818,Category Extra 54,Asus Product Model 54,297.77
31819,Video Games,Nike Adventure Game,2783.5
31820,Category Extra 66,Canon Product Model 66,1974.0
31821,Category Extra 89,Bosch Product Model 89,1778.54
31822,Category Extra 52,Puma Product Model 52,2363.62
31823,Coffee,Puma Espresso Beans,34.88
31824,Category Extra 100,Bosch Product Model 100,2914.59
31825,Cookware,Dell Stainless Steel Pot,1093.59
31826,Category Extra 51,LG Product Model 51,2364.88
31827,Washing Machines,Nike Top Load Washer,1471.12
31828,Toys,Puma Building Blocks,411.6
31829,Category Extra 85,HP Product Model 85,1135.52
31830,Watches,Canon Analog Watch,1185.4
31831,Headphones,Samsung AirPods,1565.49
31832,Beauty,Philips Face Serum,1939.14
31833,Category Extra 58,Asus Product Model 58,412.72
31834,Category Extra 71,Puma Product Model 71,1170.84
31835,Category Extra 69,Philips Product Model 69,685.4
31836,Mice,LG Wireless Mouse,2930.55
31837,Art Supplies,Adidas Sketchbook,2777.65
31838,Category Extra 63,Sony Product Model 63,1346.34
31839,Vacuum Cleaners,Apple Cordless Vacuum,1436.65
31840,Category Extra 73,Lenovo Product Model 73,1049.0
31841,Tablets,Philips Lenovo Tab,1586.63
31842,Category Extra 60,Apple Product Model 60,667.74
31843,Cycling,HP Road Bike Helmet,416.61
31844,Skincare,Samsung Sunscreen,1248.64
31845,Category Extra 67,Sony Product Model 67,2879.1
31846,Category Extra 64,Bosch Product Model 64,1995.77
31847,Board Games,LG Family Board Game,780.23
31848,Books,Samsung History Book,1438.54
31849,Category Extra 52,Nike Product Model 52,534.47
31850,Beauty,Bosch Face Serum,1306.83
31851,Beds,Sony Platform Bed,2126.9
31852,Category Extra 88,HP Product Model 88,2244.35
31853,Category Extra 53,KitchenAid Product Model 53,912.76
31854,Tea,Canon Green Tea,2882.45
31855,Jackets,Adidas Rain Jacket,661.41
31856,Category Extra 52,Lenovo Product Model 52,2109.78
31857,Category Extra 56,Bosch Product Model 56,78.96
31858,Category Extra 89,Asus Product Model 89,1601.81
31859,Jackets,Apple Denim Jacket,2499.27
31860,Category Extra 83,LG Product Model 83,2385.27
31861,Video Games,Samsung Adventure Game,383.86
31862,Category Extra 64,Canon Product Model 64,760.61
31863,Cameras,LG Mirrorless Camera,831.43
31864,Baby Products,Adidas Baby Stroller,2666.89
31865,Category Extra 97,Lenovo Product Model 97,157.66
31866,Watches,Samsung Analog Watch,2779.17
31867,Category Extra 52,Philips Product Model 52,2747.23
31868,Category Extra 53,Adidas Product Model 53,2868.02
31869,Category Extra 84,Dell Product Model 84,1933.03
31870,Motorcycle,Canon Riding Gloves,686.35
31871,Category Extra 80,Nike Product Model 80,1984.4
31872,Coffee,KitchenAid Espresso Beans,2744.81
31873,Televisions,Adidas 4K Smart TV,437.01
31874,Groceries,Philips Pasta Pack,122.69
31875,Lighting,KitchenAid Floor Lamp,1959.17
31876,Category Extra 95,Philips Product Model 95,844.53
31877,Category Extra 78,HP Product Model 78,345.89
31878,Garden,Bosch Garden Hose,2572.73
31879,Category Extra 95,HP Product Model 95,928.3
31880,Washing Machines,Samsung Front Load Washer,1463.43
31881,Category Extra 84,Samsung Product Model 84,1375.06
31882,Category Extra 93,Samsung Product Model 93,1237.49
31883,Category Extra 78,Lenovo Product Model 78,1133.91
31884,Jackets,Canon Rain Jacket,1276.64
31885,Kitchen Appliances,Asus Blender,1216.7
31886,Category Extra 58,LG Product Model 58,363.71
31887,Tea,Nike Black Tea,1059.92
31888,Category Extra 65,Puma Product Model 65,2403.9
31889,Video Games,Apple Adventure Game,2578.39
31890,Baby Products,Sony Baby Stroller,170.69
31891,Category Extra 83,Samsung Product Model 83,2318.89
31892,Headphones,Bosch WH-1000XM,2743.89
31893,Category Extra 62,Apple Product Model 62,1429.76
31894,T-Shirts,Nike Cotton T-Shirt,864.84
31895,Category Extra 51,Samsung Product Model 51,2844.29
31896,Category Extra 99,KitchenAid Product Model 99,1917.03
31897,Category Extra 87,KitchenAid Product Model 87,1947.65
31898,Category Extra 96,Samsung Product Model 96,206.38
31899,Category Extra 87,Philips Product Model 87,2508.34
31900,Dresses,LG Evening Dress,2790.49
31901,Category Extra 73,Sony Product Model 73,1465.29
31902,Laptops,Dell ZenBook,458.83
31903,Groceries,Apple Organic Rice,2925.32
31904,Monitors,HP UltraSharp,2995.76
31905,Beauty,Samsung Lipstick,253.39
31906,Dresses,Adidas Summer Dress,2253.29
31907,Motorcycle,Philips Riding Gloves,890.16
31908,Category Extra 61,KitchenAid Product Model 61,647.16
31909,Coffee,Dell Espresso Beans,2508.26
31910,Cookware,Canon Dutch Oven,2516.66
31911,Kitchen Appliances,Apple Coffee Maker,209.31
31912,Microwaves,Asus Convection Microwave,1797.03
31913,Mice,Philips Wireless Mouse,35.69
31914,Beauty,Asus Lipstick,1170.38
31915,Category Extra 82,Philips Product Model 82,696.75
31916,Backpacks,Canon Hiking Backpack,1376.96
31917,Refrigerators,LG Mini Fridge,416.3
31918,Category Extra 95,Asus Product Model 95,677.44
31919,Books,LG Science Fiction Novel,762.8
31920,Fitness,Apple Yoga Mat,644.93
31921,Category Extra 67,Canon Product Model 67,996.6
31922,Category Extra 72,Sony Product Model 72,2671.15
31923,Pet Supplies,KitchenAid Pet Carrier,2440.89
31924,Category Extra 71,Sony Product Model 71,827.72
31925,Dresses,Apple Evening Dress,2745.38
31926,Category Extra 94,Samsung Product Model 94,1837.87
31927,Category Extra 78,Samsung Product Model 78,554.02
31928,Beds,Adidas King Bed Frame,2277.73
31929,Televisions,Philips OLED TV,2113.04
31930,Groceries,Canon Olive Oil,231.21
31931,Refrigerators,Dell French Door Refrigerator,1212.26
31932,Category Extra 90,Dell Product Model 90,1429.6
31933,Category Extra 69,Apple Product Model 69,2176.84
31934,Category Extra 64,Sony Product Model 64,1091.83
31935,Category Extra 85,Asus Product Model 85,1248.79
31936,Monitors,HP UltraSharp,1470.34
31937,Camping,Asus Camping Tent,758.75
31938,Category Extra 76,Sony Product Model 76,1678.13
31939,Watches,Samsung Smart Watch,2839.38
31940,Microwaves,LG Countertop Microwave,2566.9
31941,Category Extra 67,Sony Product Model 67,2952.85
31942,T-Shirts,Puma Polo Shirt,1543.3
31943,Video Games,Bosch Sports Game,1111.2
31944,Jeans,Philips Straight Jeans,542.68
31945,Headphones,Lenovo JBL Tune,1704.34
31946,Vacuum Cleaners,Sony Cordless Vacuum,1591.65
31947,Category Extra 60,Samsung Product Model 60,745.06
31948,Category Extra 98,Adidas Product Model 98,2907.68
31949,Category Extra 73,Nike Product Model 73,704.55
31950,Category Extra 68,Asus Product Model 68,1165.28
31951,Laptops,Philips Inspiron,2690.32
31952,Board Games,Asus Strategy Board Game,2279.96
31953,Headphones,Samsung WH-1000XM,1648.64
31954,Jeans,HP Skinny Jeans,959.45
31955,Category Extra 75,Samsung Product Model 75,1080.26
31956,Watches,HP Smart Watch,280.33
31957,Category Extra 62,Canon Product Model 62,23.12
31958,Category Extra 58,Lenovo Product Model 58,384.57
31959,Category Extra 84,Sony Product Model 84,2841.06
31960,Category Extra 95,Lenovo Product Model 95,597.92
31961,Headphones,Philips AirPods,2968.22
31962,Beauty,Puma Face Serum,2759.42
31963,Category Extra 51,Samsung Product Model 51,2181.75
31964,Category Extra 59,HP Product Model 59,406.4
31965,Category Extra 66,Apple Product Model 66,2287.85
31966,Beds,LG Platform Bed,747.47
31967,Sofas,Bosch Sectional Sofa,2607.58
31968,Category Extra 76,Nike Product Model 76,692.05
31969,Category Extra 80,Canon Product Model 80,2005.04
31970,Category Extra 70,Bosch Product Model 70,2595.08
31971,Category Extra 68,HP Product Model 68,1046.08
31972,Category Extra 57,Bosch Product Model 57,2432.65
31973,Sofas,LG Sectional Sofa,2234.33
31974,Category Extra 56,Samsung Product Model 56,2461.29
31975,Category Extra 57,KitchenAid Product Model 57,2898.34
31976,Category Extra 73,Lenovo Product Model 73,2049.02
31977,Category Extra 91,Puma Product Model 91,127.77
31978,Category Extra 58,Adidas Product Model 58,572.39
31979,Skincare,Adidas Night Cream,1479.05
31980,Category Extra 58,Bosch Product Model 58,248.73
31981,Category Extra 100,Adidas Product Model 100,836.17
31982,Office Chairs,Samsung Ergonomic Chair,2594.81
31983,Gaming,HP Gaming Controller,2197.18
31984,Monitors,Nike ProArt,374.03
31985,Refrigerators,Apple French Door Refrigerator,498.93
31986,Category Extra 73,Nike Product Model 73,2346.15
31987,Fitness,Bosch Yoga Mat,2863.56
31988,Microwaves,Nike Convection Microwave,501.72
31989,Headphones,Asus AirPods,899.73
31990,Kitchen Appliances,HP Blender,79.6
31991,Category Extra 55,Dell Product Model 55,2466.56
31992,Category Extra 78,Sony Product Model 78,1139.61
31993,Kitchen Appliances,LG Coffee Maker,844.55
31994,Category Extra 74,Sony Product Model 74,1713.39
31995,Category Extra 66,HP Product Model 66,166.88
31996,Art Supplies,KitchenAid Acrylic Paint Set,706.73
31997,Gaming,Puma Gaming Controller,2104.25
31998,Category Extra 53,Sony Product Model 53,2295.61
31999,Category Extra 96,Nike Product Model 96,1729.51
32000,Laptops,Philips MacBook,308.9
32001,Lighting,Nike LED Desk Lamp,401.38
32002,Jeans,Philips Slim Fit Jeans,2439.95
32003,Category Extra 74,LG Product Model 74,721.76
32004,Category Extra 73,Canon Product Model 73,1271.11
32005,Headphones,Lenovo QuietComfort,747.87
32006,Category Extra 67,Lenovo Product Model 67,2538.92
32007,Category Extra 92,Adidas Product Model 92,1990.45
32008,Category Extra 92,Philips Product Model 92,201.72
32009,Category Extra 68,Asus Product Model 68,1320.12
32010,Skincare,Dell Cleanser,2135.18
32011,Board Games,Bosch Strategy Board Game,782.34
32012,Tools,KitchenAid Cordless Drill,1188.71
32013,Televisions,Apple QLED TV,2470.51
32014,Skincare,Lenovo Night Cream,2713.11
32015,Category Extra 77,Bosch Product Model 77,1223.19
32016,Office Chairs,Nike Ergonomic Chair,2059.74
32017,Smartphones,Samsung Galaxy,1532.38
32018,Category Extra 75,Sony Product Model 75,478.96
32019,Category Extra 63,Nike Product Model 63,785.15
32020,Category Extra 72,Bosch Product Model 72,1983.8
32021,Category Extra 94,LG Product Model 94,2715.56
32022,Beds,Sony King Bed Frame,2581.92
32023,Microwaves,Philips Convection Microwave,2240.7
32024,Jackets,Canon Rain Jacket,584.78
32025,Cameras,Sony Action Camera,1159.8
32026,Category Extra 77,Adidas Product Model 77,1221.2
32027,Category Extra 69,HP Product Model 69,437.55
32028,Category Extra 53,LG Product Model 53,2222.38
32029,Category Extra 53,Philips Product Model 53,1658.84
32030,Backpacks,Philips Hiking Backpack,1258.14
32031,Watches,Dell Analog Watch,1541.67
32032,Category Extra 89,Apple Product Model 89,2102.99
32033,Category Extra 84,Apple Product Model 84,1147.17
32034,Skincare,Sony Night Cream,963.08
32035,Category Extra 60,Bosch Product Model 60,301.46
32036,Motorcycle,KitchenAid Motorcycle Helmet,1847.96
32037,Toys,Puma Building Blocks,298.25
32038,Backpacks,LG Hiking Backpack,147.45
32039,Gaming,Bosch Gaming Controller,1447.22
32040,Motorcycle,LG Riding Gloves,1814.98
32041,Vacuum Cleaners,KitchenAid Robot Vacuum,2523.63
32042,Category Extra 56,Canon Product Model 56,2424.53
32043,Category Extra 54,Asus Product Model 54,1791.47
32044,Beauty,Asus Face Serum,1303.69
32045,Category Extra 80,Dell Product Model 80,2129.59
32046,Category Extra 69,Lenovo Product Model 69,1498.53
32047,Watches,Adidas Sports Watch,1279.38
32048,Cameras,Apple Action Camera,1474.52
32049,Category Extra 90,Asus Product Model 90,2753.89
32050,Groceries,LG Pasta Pack,2867.0
32051,Watches,Canon Analog Watch,1728.01
32052,Cycling,Sony Road Bike Helmet,850.72
32053,Category Extra 90,Apple Product Model 90,230.41
32054,Category Extra 70,Dell Product Model 70,444.18
32055,Category Extra 90,KitchenAid Product Model 90,895.49
32056,Category Extra 65,HP Product Model 65,915.65
32057,Fitness,Adidas Yoga Mat,2896.43
32058,Category Extra 53,Dell Product Model 53,2393.49
32059,Perfume,Dell Eau de Toilette,1098.46
32060,Headphones,Bosch AirPods,2422.86
32061,Sofas,Philips Loveseat,488.56
32062,Category Extra 77,Dell Product Model 77,1697.56
32063,Cookware,KitchenAid Stainless Steel Pot,2038.33
32064,Category Extra 58,Dell Product Model 58,51.3
32065,Category Extra 86,KitchenAid Product Model 86,1039.77
32066,Skincare,Samsung Sunscreen,205.93
32067,Category Extra 62,Puma Product Model 62,642.97
32068,Category Extra 65,Nike Product Model 65,1898.72
32069,Gaming,LG Gaming Console,244.58
32070,Jeans,Samsung Straight Jeans,2032.31
32071,Category Extra 51,Adidas Product Model 51,2840.47
32072,Board Games,Puma Strategy Board Game,1497.46
32073,Category Extra 79,Nike Product Model 79,2037.62
32074,Backpacks,KitchenAid Travel Backpack,543.64
32075,Washing Machines,Bosch Top Load Washer,1617.8
32076,Category Extra 69,Lenovo Product Model 69,1638.39
32077,Skincare,Bosch Night Cream,2544.25
32078,Category Extra 81,Dell Product Model 81,799.57
32079,Category Extra 59,Adidas Product Model 59,854.75
32080,Category Extra 98,Samsung Product Model 98,41.99
32081,Televisions,Puma OLED TV,1688.24
32082,Category Extra 86,Adidas Product Model 86,2259.08
32083,Dresses,Asus Summer Dress,1427.26
32084,Refrigerators,Apple Side-by-Side Refrigerator,1571.88
32085,Category Extra 58,Nike Product Model 58,336.45
32086,Refrigerators,LG Mini Fridge,1035.03
32087,Category Extra 61,Samsung Product Model 61,479.36
32088,Category Extra 78,Canon Product Model 78,2422.42
32089,Category Extra 85,Lenovo Product Model 85,2220.65
32090,Microwaves,Dell Countertop Microwave,84.05
32091,Category Extra 100,Bosch Product Model 100,2665.56
32092,Category Extra 69,Lenovo Product Model 69,22.46
32093,Category Extra 84,LG Product Model 84,951.42
32094,Cookware,HP Stainless Steel Pot,2821.34
32095,Tools,Apple Cordless Drill,2881.25
32096,Vacuum Cleaners,Adidas Cordless Vacuum,1765.92
32097,Smartphones,Bosch Pixel,1139.07
32098,Category Extra 63,Bosch Product Model 63,1167.45
32099,Microwaves,Philips Countertop Microwave,549.4
32100,Art Supplies,Dell Sketchbook,1041.15
32101,Category Extra 88,Puma Product Model 88,802.42
32102,Category Extra 86,Philips Product Model 86,2199.26
32103,Kitchen Appliances,HP Air Fryer,112.19
32104,Category Extra 58,KitchenAid Product Model 58,1665.94
32105,Category Extra 92,Lenovo Product Model 92,2369.43
32106,Category Extra 63,Adidas Product Model 63,294.56
32107,Video Games,Canon Adventure Game,2928.56
